Movie_Title,Movie_ID,ListOfCertificate
Firewall,408345,PG-13
Speed 2: Cruise Control,120179,"PG-13,TV-PG,TV-14"
About Last Night,1826590,"R,TV-14"
I Feel Pretty,6791096,PG-13
Isn't It Romantic,2452244,PG-13
Men of Honor,203019,R
Lady Bird,4925292,R
Addams Family Values,106220,PG-13
Diary of a Wimpy Kid: Dog Days,2023453,"PG,TV-PG"
Michael Clayton,465538,"R,TV-14"
Cobra,90859,R
Sleepers,117665,R
First Blood,83944,"R,TV-14"
Kate & Leopold,35423,PG-13
Nanny McPhee,396752,PG
Airport 1975,71110,"PG,TV-PG"
Boo 2! A Madea Halloween,6217804,PG-13
Hostel,450278,R
Warcraft,803096,PG-13
Savages,1615065,R
Jupiter Ascending,1617661,PG-13
Kingdom of Heaven,320661,R
Precious,929632,R
Munich,408306,"R,TV-14"
Hard to Kill,99739,"R,TV-14"
The Kingdom,431197,R
An American Tail,90633,G
Poltergeist,1029360,"TV-MA,PG-13"
Look Who's Talking Too,100050,"PG-13,TV-PG"
Into the Storm,2106361,PG-13
New Jack City,102526,R
The Breakfast Club,88847,"TV-MA,R,TV-PG,TV-14"
In Good Company,385267,PG-13
Snatched,2334871,R
Walking Tall,351977,PG-13
The Rainmaker,119978,PG-13
The Full Monty,119164,"TV-MA,R"
Gangster Squad,1321870,R
"Greystoke: The Legend of Tarzan, Lord of the Apes",87365,PG
Mike and Dave Need Wedding Dates,2823054,R
Made of Honor,866439,"PG-13,R"
Marked for Death,100114,"R,TV-14"
Malice,107497,"R,TV-14"
One Fine Day,117247,PG
The Enforcer,74483,R
Black Rain,96933,"R,TV-14"
It's a Mad Mad Mad Mad World,57193,"TV-Y,TV-G,TV-Y7,G,TV-PG"
Blended,1086772,PG-13
Full Metal Jacket,93058,"TV-MA,R,TV-14"
Wonder Woman 1984,7126948,PG-13
Romeo + Juliet,117509,PG-13
Underworld: Rise of the Lycans,834001,R
The Internship,2234155,PG-13
The Replacements,191397,PG-13
Midnight Cowboy,64665,"TV-MA,R,X"
A Nightmare on Elm Street 3: Dream Warriors,93629,R
Lawrence of Arabia,56172,"PG,TV-PG,TV-14"
Timecop,111438,R
Red Dawn,1234719,PG-13
xXx: Return of Xander Cage,1293847,PG-13
Cop Out,1385867,"R,TV-14"
The Bridge on the River Kwai,50212,"PG,TV-PG"
Cop Land,118887,R
First Man,1213641,PG-13
All Eyez on Me,1666185,"R,TV-14"
Made in America,107478,PG-13
Den of Thieves,1259528,R
Convoy,77369,PG
Foul Play,77578,PG
Frequency,186151,PG-13
The Jungle Book,110213,PG
Up in Smoke,78446,R
We Are Marshall,758794,PG
Police Academy 3: Back in Training,91777,"PG,TV-PG"
Acrimony,6063050,R
Cats & Dogs: The Revenge of Kitty Galore,1287468,PG
Need for Speed,2369135,PG-13
Under the Tuscan Sun,328589,PG-13
City Slickers II: The Legend of Curly's Gold,109439,PG-13
West Side Story,55614,TV-PG
Tears of the Sun,314353,R
Pokémon the Movie 2000,210234,G
Underdog,467110,PG
Diamonds Are Forever,66995,"GP,PG"
The Lovely Bones,380510,PG-13
Wall Street,94291,"R,TV-14"
Soul Surfer,1596346,PG
The Gift,4178092,R
License to Wed,762114,PG-13
Step Up,1193631,PG-13
Casino,112641,"TV-MA,NC-17,R,TV-14"
"To Sir, with Love",62376,TV-PG
Widows,4218572,R
Uncle Drew,7334528,"PG-13,TV-PG"
"Welcome Home, Roscoe Jenkins",494652,"PG-13,TV-14"
Krampus,3850590,PG-13
The Age of Adaline,1655441,PG-13
Final Destination 5,1622979,"R,TV-14"
Beverly Hills Cop III,109254,"R,TV-14"
Max,3369806,PG
Teenage Mutant Ninja Turtles III,108308,PG
The Unborn,1139668,PG-13
Glory Road,385726,PG
The Lizzie McGuire Movie,306841,"TV-G,PG"
Because I Said So,490084,PG-13
Mannequin,93493,"PG,TV-PG"
Death at a Funeral,1321509,R
Cabaret,68327,PG
Heartbreak Ridge,91187,"R,TV-14"
Rambo,462499,"TV-MA,R"
Gosford Park,280707,"TV-MA,R"
Peggy Sue Got Married,91738,PG-13
Gulliver's Travels,1320261,PG
Secondhand Lions,327137,PG
About a Boy,276751,"PG-13,TV-14"
Pale Rider,89767,R
The Great Outdoors,95253,PG
Gremlins 2: The New Batch,99700,"PG-13,TV-PG"
Truth or Dare,6772950,"PG-13,R,TV-14"
Three Days of the Condor,73802,R
High Crimes,257756,PG-13
Bandits,219965,"PG-13,TV-PG"
The Angry Birds Movie 2,6095472,PG
Orphan,1148204,R
This Is Cinerama,45231,G
Starting Over,79948,"R,TV-14"
Cheech and Chong's Next Movie,80520,R
Ronin,122690,R
I Am Sam,277027,PG-13
Hanna,993842,PG-13
The Hours,274558,PG-13
Heartbreakers,125022,PG-13
Swiss Family Robinson,54357,G
The Master of Disguise,295427,"PG,TV-PG"
Blue Crush,300532,PG-13
The Water Horse,760329,PG
Paddington 2,4468740,PG
The Fly,91064,R
Reds,82979,PG
Pretty in Pink,91790,"PG-13,TV-14"
Bill & Ted's Excellent Adventure,96928,"PG,TV-PG"
Pleasantville,120789,PG-13
Jagged Edge,89360,R
Duplicity,1135487,PG-13
Little,8085790,PG-13
Three Fugitives,98471,PG-13
Ghost in the Shell,1219827,PG-13
The Dark Crystal,83791,PG
Encino Man,104187,PG
Max Payne,467197,"PG-13,R"
The Expendables 3,2333784,"PG-13,TV-14"
Body of Lies,758774,R
Joe Versus the Volcano,99892,PG
Burlesque,1126591,"PG-13,TV-14"
Rugrats Go Wild,337711,"TV-G,PG,TV-PG"
Dead Man Walking,112818,R
Crazy Heart,1263670,R
Little Nicky,185431,PG-13
Jackie Brown,119396,"TV-MA,R,TV-14"
Conan the Barbarian,82198,"R,TV-14"
The Texas Chainsaw Massacre: The Beginning,420294,"R,TV-14"
Nobody's Fool,110684,R
Benji,71206,G
Hocus Pocus,107120,"TV-Y7-FV,PG,TV-PG,TV-14"
30 Days of Night,389722,R
Out for Justice,102614,"R,TV-14"
The Great Mouse Detective,91149,"G,TV-PG"
Hitman,465494,"TV-MA,R"
Friday the 13th,80761,"R,TV-14"
Blind Date,92666,PG-13
Evolution,251075,PG-13
Epic Movie,799949,PG-13
City Heat,87062,PG
Last Holiday,408985,PG-13
Red Dawn,87985,PG-13
The Terminator,88247,"R,TV-14"
Pride & Prejudice,414387,PG
Midnight Run,95631,R
47 Ronin,1335975,PG-13
Bachelor Party,86927,"TV-MA,R,TV-14"
Gridiron Gang,421206,PG-13
Rock of Ages,1336608,"PG-13,R,TV-14"
Spy Kids 4-D: All the Time in the World,1517489,PG
Running Scared,91875,R
Nerve,3531824,PG-13
Sex Tape,1956620,R
Surrogates,986263,PG-13
On Deadly Ground,110725,R
The Ghost and the Darkness,116409,R
Pan's Labyrinth,457430,"R,TV-14"
The Aristocats,65421,G
Red Riding Hood,1486185,"TV-MA,PG-13,TV-PG,TV-14"
How Stella Got Her Groove Back,120703,R
For Colored Girls,1405500,"R,TV-14"
Philomena,2431286,PG-13
August: Osage County,1322269,R
Autumn in New York,174480,PG-13
Sky Captain and the World of Tomorrow,346156,PG
Mars Attacks!,116996,PG-13
Head of State,325537,"PG-13,TV-14"
The Secret Life of Bees,416212,PG-13
It Could Happen to You,110167,PG
The Dead Pool,94963,"R,TV-14"
Bedazzled,230030,PG-13
All That Jazz,78754,R
Wild,2305051,R
St. Elmo's Fire,90060,"R,TV-14"
Jeepers Creepers,263488,"R,TV-14"
"Big Mommas: Like Father, Like Son",1464174,PG-13
Rear Window,47396,"TV-G,PG,TV-PG"
The Heartbreak Kid,408839,R
The Brave One,476964,R
Junior,110216,PG-13
Bounce,186894,PG-13
Best Friends,83641,PG
Notorious,472198,"R,TV-14"
My Favorite Martian,120764,PG
Kiss of the Dragon,271027,"R,TV-14"
The Apple Dumpling Gang,72653,G
Matchstick Men,325805,PG-13
Just Cause,113501,R
Risen,3231054,PG-13
16 Blocks,450232,PG-13
Uptown Girls,263757,PG-13
The Family,2404311,R
That's My Boy,1232200,R
The Boy,3882082,PG-13
Alpha,4244998,PG-13
Taps,83169,PG
Mortal Kombat: Annihilation,119707,PG-13
Dirty Harry,66999,R
The Theory of Everything,2980516,PG-13
The Pink Panther 2,838232,"TV-G,PG,TV-PG"
In the Bedroom,247425,"TV-MA,R"
What a Girl Wants,286788,"PG,TV-PG"
The Greatest Show on Earth,44672,
Derailed,398017,"R,TV-14"
Walking with Dinosaurs 3D,1762399,PG
The Robe,46247,TV-PG
Hanging Up,162983,"PG-13,TV-PG"
Set It Off,117603,R
Mile 22,4560436,R
Last Tango in Paris,70849,"TV-MA,NC-17,X"
Mad Max Beyond Thunderdome,89530,PG-13
The Island,399201,PG-13
The 15:17 to Paris,6802308,PG-13
American Assassin,1961175,R
Silent Movie,75222,PG
The Nice Guys,3799694,R
Step Up Revolution,1800741,PG-13
The Hot Chick,302640,PG-13
Dragon: The Bruce Lee Story,106770,PG-13
Deck the Halls,790604,PG
Pan,3332064,PG
Commando,88944,"TV-MA,R,TV-14"
Ouija: Origin of Evil,4361050,PG-13
Fletch Lives,97366,PG
For Love of the Game,126916,PG-13
K-19: The Widowmaker,267626,PG-13
Honeymoon in Vegas,104438,PG-13
The Doors,101761,R
The Number 23,481369,R
Star Wars: The Clone Wars,1185834,PG
Carrie,1939659,R
Frankenweenie,1142977,PG
The Flintstones in Viva Rock Vegas,158622,PG
Money Train,113845,R
Little Darlings,81060,R
Texas Chainsaw,1572315,R
Thoroughly Modern Millie,62362,G
Inferno,3062096,PG-13
Like Father Like Son,93418,"PG-13,TV-PG"
Adventures in Babysitting,92513,"PG-13,TV-14"
The Favourite,5083738,R
The Foreigner,1615160,R
Monster,340855,R
Concussion,3322364,PG-13
Eternal Sunshine of the Spotless Mind,338013,R
Courageous,1630036,PG-13
Hot Pursuit,2967224,PG-13
Jack Frost,141109,PG
Hawaii,60491,TV-MA
Man on the Moon,125664,R
Thirteen Days,146309,PG-13
Forbidden Empire,1224378,
The 6th Day,216216,PG-13
Nell,110638,PG-13
Mississippi Burning,95647,"R,TV-14"
Street Fighter,111301,PG-13
2016: Obama's America,2247692,PG
Fireproof,1129423,"PG,TV-PG,TV-14"
Heroes,76138,PG
Semi-Pro,839980,R
Pay It Forward,223897,PG-13
The Spy Who Dumped Me,6663582,R
The Constant Gardener,387131,R
I Spy,297181,PG-13
The Turning Point,76843,PG
Devil,1314655,PG-13
Flags of Our Fathers,418689,R
Muppet Treasure Island,117110,G
R.I.P.D.,790736,"PG-13,TV-14"
The Punisher,330793,R
Marmaduke,1392197,"PG,TV-PG"
Dying Young,101787,"R,TV-14"
Because of Winn-Dixie,317132,PG
The Gambler,2039393,R
Curly Sue,101635,PG
Coming Home,77362,R
Return to Me,122459,PG
When in Rome,1185416,PG-13
The 13th Warrior,120657,R
Tommy Boy,114694,PG-13
Taking Lives,364045,R
Dreamer,418647,PG
Annihilation,2798920,R
Driven,132245,PG-13
Hereafter,1212419,PG-13
The Last House on the Left,844708,"R,TV-14"
Team America: World Police,372588,"TV-MA,R"
Balls of Fury,424823,PG-13
Drillbit Taylor,817538,PG-13
Bad News Bears,408524,"PG-13,TV-14"
The Joy Luck Club,107282,R
Don't Breathe 2,6246322,R
Isle of Dogs,5104604,"PG-13,TV-PG"
Psycho,54215,"R,M,TV-14"
Cellular,337921,PG-13
Blade Runner,83658,R
Paper Towns,3622592,"TV-MA,PG-13,TV-14"
Copycat,112722,R
House of Wax,397065,R
The Shadow,111143,PG-13
Robin Hood,70608,G
Scary Movie V,795461,PG-13
Mr. Magorium's Wonder Emporium,457419,G
The Accused,94608,R
How to Be a Latin Lover,4795124,PG-13
Seven Wonders of the World,49744,
What's the Worst That Could Happen?,161083,PG-13
Analyze That,289848,"R,TV-14"
The Lawnmower Man,104692,"R,TV-14"
Stealth,382992,PG-13
Final Fantasy: The Spirits Within,173840,PG-13
Cold Pursuit,5719748,R
The Great Muppet Caper,82474,G
Monster's Ball,285742,R
The Adventures of the Wilderness Family,72610,G
Side Effects,2053463,R
Beverly Hills Ninja,118708,PG-13
Bustin' Loose,82121,R
Daddy's Little Girls,778661,PG-13
Eddie,116168,PG-13
Adrift,6306064,PG-13
Zack and Miri Make a Porno,1007028,R
The Eye,406759,PG-13
Nick and Norah's Infinite Playlist,981227,PG-13
A History of Violence,399146,R
"Good Night, and Good Luck.",433383,PG
Little Big Man,65988,"GP,PG-13"
Scott Pilgrim vs. the World,446029,PG-13
United 93,475276,R
She's Out of My League,815236,R
Chappie,1823672,"R,TV-14"
One Hour Photo,265459,R
Rob Roy,114287,R
Camelot,61439,G
Exorcist II: The Heretic,76009,"R,TV-14"
Leatherheads,379865,PG-13
Major League II,110442,"PG,TV-PG"
Superstar,167427,"PG-13,TV-PG"
Chef,2883512,R
Dogma,120655,"R,TV-14"
Delivery Man,2387559,PG-13
Predator 2,100403,"R,TV-14"
Young Doctors in Love,84938,R
Mirrors,790686,R
The Legend of Bagger Vance,146984,PG-13
3 Days to Kill,2172934,PG-13
Kidnap,1458169,R
Dragon Ball Super: Broly,7961060,PG
Murphy's Romance,89643,PG-13
I Love Trouble,110093,PG
Robin Hood,4532826,PG-13
The Princess Bride,93779,PG
Ryan's Daughter,66319,"GP,R"
Powder,114168,PG-13
Home Alone 3,119303,PG
The Texas Chain Saw Massacre,72271,"TV-MA,R"
The Gods Must Be Crazy,80801,PG
Super Troopers 2,859635,R
Point of No Return,107843,"R,TV-14"
Road House,98206,R
Sophie's Choice,84707,R
Revenge of the Nerds II: Nerds in Paradise,93857,"PG-13,TV-14"
Free Willy 2: The Adventure Home,113114,PG
"Hail, Caesar!",475290,PG-13
Dragonfly,259288,PG-13
Jay and Silent Bob Strike Back,261392,"TV-MA,R"
Elizabeth,127536,R
Daybreakers,433362,R
Double Impact,101764,R
Space Chimps,482603,G
Ghost Ship,288477,R
The Stepfather,814335,PG-13
Blown Away,109303,R
When the Game Stands Tall,2247476,PG
Bad Company,280486,PG-13
Rent,294870,PG-13
The Mechanic,472399,R
The Last Picture Show,67328,R
The Object of My Affection,120772,R
Priest,822847,PG-13
Nanny McPhee Returns,1415283,PG
The Rose,79826,R
Fort Apache the Bronx,82402,R
Romy and Michele's High School Reunion,120032,"R,TV-14"
Shoot to Kill,96098,R
Zathura: A Space Adventure,406375,"TV-PG,PG,TV-Y7"
Child's Play,8663516,R
Easy Money,85470,R
Fools Rush In,119141,PG-13
Spice World,120185,"PG,TV-PG"
Confessions of a Teenage Drama Queen,361467,"PG,TV-PG"
Bless the Child,163983,R
A Low Down Dirty Shame,110399,"R,TV-14"
Pacific Heights,100318,R
A Walk in the Woods,1178665,R
Twilight Zone: The Movie,86491,"TV-MA,PG,TV-PG,TV-14"
Major Payne,110443,"PG-13,TV-PG"
A Man for All Seasons,60665,"G,TV-PG"
The Fog,432291,"PG-13,TV-14"
The Crocodile Hunter: Collision Course,305396,PG
The Nut Job 2: Nutty by Nature,3486626,"PG,TV-PG"
High Road to China,85678,PG
Stop! Or My Mom Will Shoot,105477,PG-13
Garfield: A Tail of Two Kitties,455499,PG
Employee of the Month,424993,PG-13
The Carpetbaggers,57917,PG
Mr. Brooks,780571,R
House Calls,77699,PG
The Out-of-Towners,129280,PG-13
Brothers,765010,R
Swimfan,283026,PG-13
We Own the Night,498399,R
The Shawshank Redemption,111161,"R,TV-14"
The Uninvited,815245,PG-13
Child's Play 2,99253,R
Final Analysis,104265,R
Florence Foster Jenkins,4136084,PG-13
Now and Then,114011,PG-13
Desperately Seeking Susan,89017,PG-13
Memphis Belle,100133,PG-13
The Brothers,250274,"R,TV-14"
Friday,113118,"R,TV-14"
Love & Basketball,199725,PG-13
My Life,107630,PG-13
Poetic Justice,107840,R
Do the Right Thing,97216,R
The Island of Dr. Moreau,116654,PG-13
Hannibal Rising,367959,R
The Finest Hours,2025690,PG-13
Cadillac Man,99204,R
Saw VI,1233227,"TV-MA,R"
Sinister 2,2752772,"R,TV-14"
Internal Affairs,99850,"R,TV-14"
Superhero Movie,426592,"PG-13,TV-14"
Oculus,2388715,R
The Switch,889573,PG-13
Event Horizon,119081,R
In Like Flynn,5303442,R
Prizzi's Honor,89841,R
Winnie the Pooh,1449283,G
Baby Boom,92605,PG
Bio-Dome,115683,PG-13
The Best of Me,1972779,PG-13
Ricki and the Flash,3623726,PG-13
Overboard,93693,"PG,TV-PG"
Garden State,333766,"TV-MA,R"
Eye for an Eye,116260,R
The Other Boleyn Girl,467200,PG-13
Zombieland: Double Tap,1560220,R
Resident Evil: The Final Chapter,2592614,R
Hell or High Water,2582782,R
Glory,97441,"PG,R,TV-14"
Elizabethtown,368709,PG-13
Going in Style,79219,PG
The Host,1517260,PG-13
xXx: State of the Union,329774,PG-13
Stick It,430634,PG-13
Chariots of the Gods,65702,G
Howards End,104454,PG
Demetrius and the Gladiators,46899,
The World's End,1213663,R
The Descent,435625,"TV-MA,R"
The Adventures of Rocky & Bullwinkle,131704,PG
Searching,7668870,"PG-13,TV-14"
That Awkward Moment,1800246,R
North Dallas Forty,79640,R
The Exorcist III,99528,"R,TV-14"
Jacob's Ladder,99871,"R,TV-14"
Cinerama Holiday,47939,
Modern Problems,82763,PG
Blood Work,309377,"R,TV-14"
Ramona and Beezus,493949,G
A Man Apart,266465,R
Micki + Maude,87718,PG-13
Magic,77889,"R,TV-PG"
The Wrestler,1125849,R
Serenity,379786,PG-13
The House,4481514,R
The Art of Racing in the Rain,1478839,PG
A Nightmare on Elm Street,87800,"R,TV-14"
All About the Benjamins,278295,"R,TV-14"
Halloween II,82495,"R,TV-14"
W.,1175491,PG-13
Memento,209144,R
Funny Farm,95188,PG
The Muppets Take Manhattan,87755,G
Her,1798709,"R,TV-14"
Captain Corelli's Mandolin,238112,R
Billy Madison,112508,PG-13
Jonah: A VeggieTales Movie,298388,G
Jumpin' Jack Flash,91306,"R,TV-14"
The Outsiders,86066,"PG-13,PG,TV-PG"
The Mist,884328,"R,TV-14"
Peyton Place,50839,
Nancy Drew,479500,PG
Mimic,119675,R
Dance Flick,1153706,PG-13
Desperado,112851,R
The Absent Minded Professor,54594,G
Little Man Tate,102316,PG
The Wood,161100,"R,TV-14"
Grindhouse,462322,"TV-MA,R"
Ernest Goes to Jail,99512,PG
In the Heart of the Sea,1390411,PG-13
Wyatt Earp,111756,PG-13
Navy Seals,100232,"R,TV-14"
Midnight in the Garden of Good and Evil,119668,"R,TV-14"
Against All Odds,86859,R
Alpha and Omega,1213012,PG
Moscow on the Hudson,87747,"R,TV-14"
Winchester,1072748,PG-13
All the Money in the World,5294550,R
The Reaping,444682,R
Problem Child 2,102719,"PG-13,TV-PG"
The Cutting Edge,104040,PG
Elektra,357277,PG-13
15 Minutes,179626,R
Downsizing,1389072,R
Sling Blade,117666,R
Lucky Lady,73317,PG
Jesus Christ Superstar,70239,G
The Strangers: Prey at Night,1285009,R
The Emerald Forest,89087,R
Don Jon,2229499,R
Fly Away Home,116329,PG
Fargo,116282,"R,TV-14"
Unleashed,342258,R
Coral Reef Adventure,270291,
Sicko,386032,PG-13
Fearless,446059,PG-13
Air Bud,118570,PG
On the Basis of Sex,4669788,PG-13
The Best Years of Our Lives,36868,TV-PG
FernGully: The Last Rainforest,104254,G
Some Kind of Hero,83107,"R,TV-14"
Sixteen Candles,88128,"PG,TV-PG,TV-14"
Good Burger,119215,"PG,TV-PG"
The Owl and the Pussycat,66195,"PG,R"
Santa Claus: The Movie,89961,PG
Tom and Huck,112302,PG
House of Wax,45888,"GP,TV-PG"
Beyond and Back,77229,G
An Inconvenient Truth,497116,PG
Weird Science,90305,"PG-13,TV-14"
Striking Distance,108238,"R,TV-14"
The Flamingo Kid,87265,PG-13
Graduation Day,82467,R
Perfect Stranger,457433,R
Corky Romano,250310,PG-13
Nine,875034,PG-13
From Paris with Love,1179034,R
An Unmarried Woman,78444,R
Observe and Report,1197628,R
The Life Aquatic with Steve Zissou,362270,R
Around the World in 80 Days,327437,PG
American Gigolo,80365,R
The Russia House,100530,R
Constellation,315431,PG-13
The Long Riders,81071,R
The Program,107889,R
Bulletproof Monk,245803,PG-13
Transcendence,2209764,PG-13
Whiskey Tango Foxtrot,3553442,R
The Players Club,119905,R
Fighting,1082601,PG-13
Sanctum,881320,R
The Iron Giant,129167,"TV-Y7-FV,TV-Y,PG,TV-PG"
Match Point,416320,R
Stay Alive,441796,PG-13
Piglet's Big Movie,323642,G
Monte Carlo,1067774,PG
Vicky Cristina Barcelona,497465,PG-13
Benny & Joon,106387,PG
Faster,1433108,"R,TV-14"
Pompeii,1921064,PG-13
Fighting with My Family,6513120,PG-13
Kingdom Come,246002,"PG,TV-14"
One True Thing,120776,R
City by the Sea,269095,R
Magnolia,175880,"R,TV-14"
In Search of Historic Jesus,80919,G
Fame,1016075,PG
My Bodyguard,81207,PG
Hitman: Agent 47,2679042,R
War,499556,R
Captain Ron,103924,PG-13
The Warriors,80120,"R,TV-14"
Lucky Number Slevin,425210,"R,TV-14"
The Incredible Burt Wonderstone,790628,PG-13
Much Ado About Nothing,107616,PG-13
My Super Ex-Girlfriend,465624,PG-13
The Black Dahlia,387877,R
License to Drive,95519,PG-13
Babylon A.D.,364970,PG-13
"Lt. Robin Crusoe, U.S.N.",60640,G
Project Almanac,2436386,PG-13
The Postman,110877,PG
Love Don't Cost a Thing,337592,PG-13
My Little Pony: The Movie,4131800,"TV-G,PG,TV-PG"
A Lot Like Love,391304,PG-13
Hellboy,2274648,R
Old Yeller,50798,G
Friday the 13th: A New Beginning,89173,"TV-MA,R"
Joy Ride,206314,R
Victor Victoria,84865,PG
Death Wish,71402,"R,TV-14"
Mary Shelley's Frankenstein,109836,R
The Three Musketeers,72281,PG
Billy Elliot,249462,"PG-13,R"
Cousins,97116,PG-13
Black and Blue,7390646,R
Don Juan DeMarco,112883,PG-13
Rough Night,4799050,R
Lock Up,97770,R
Son of Flubber,57518,G
The Medallion,288045,PG-13
Darkness,273517,"PG-13,R"
An American Tail: Fievel Goes West,101329,G
The Bermuda Triangle,77224,G
Cold Creek Manor,331468,R
A Very Brady Sequel,118073,"PG-13,TV-PG"
The Adventures of Ford Fairlane,98987,"R,TV-14"
When a Stranger Calls,80130,R
Quigley Down Under,102744,PG-13
The Darkest Hour,1093357,PG-13
Rhinestone,88001,PG
Toys,105629,"PG-13,TV-14"
The Freshman,99615,PG
Psycho,155975,R
Tough Guys,92105,PG
Battlefield Earth,185183,PG-13
The Last Mimzy,768212,PG
Urban Legends: Final Cut,192731,R
Married to the Mob,95593,R
The Right Stuff,86197,PG
The Way Way Back,1727388,PG-13
The Book Thief,816442,PG-13
Just Wright,1407061,"PG,TV-PG"
Things Are Tough All Over,84788,R
Flicka,434215,PG
Aloha,1243974,PG-13
Looney Tunes: Back in Action,318155,"PG,TV-PG"
Fantastic Mr. Fox,432283,PG
Van Wilder,283111,R
Iron Will,110157,PG
Flight of the Phoenix,377062,PG-13
The Air Up There,109067,PG
Creepshow,83767,R
Phantom Thread,5776858,R
Punchline,95927,R
Ragtime,82970,PG
Madhouse,100087,"PG-13,TV-PG"
The Wiz,78504,G
F/X2,101846,"PG-13,TV-14"
Weekend Pass,88385,R
Tales from the Crypt: Demon Knight,114608,"TV-MA,R"
47 Meters Down: Uncaged,7329656,PG-13
Antwone Fisher,168786,PG-13
The Disaster Artist,3521126,R
Top Secret!,88286,PG
Stir of Echoes,164181,R
The Circle,4287320,"PG-13,TV-14"
Gamer,1034032,R
Porky's Revenge,89826,R
The Final Conflict,82377,R
Kuffs,104647,PG-13
SuperFly,7690670,R
Chain Reaction,115857,PG-13
Keanu,4139124,R
The Invisible,435670,PG-13
A Christmas Story,85334,"PG,TV-PG"
F/X,89118,"R,TV-14"
The Man from Snowy River,84296,PG
Diary of a Wimpy Kid: The Long Haul,6003368,"PG,TV-PG"
Boys and Girls,204175,PG-13
The Great Waldo Pepper,73075,"PG,TV-PG"
The Happytime Murders,1308728,R
Cat Ballou,59017,
Land of the Dead,418819,R
Speechless,111256,PG-13
Mad Money,951216,PG-13
Ice Castles,77716,PG
Hamlet,99726,PG
Multiplicity,117108,PG-13
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,116126,R
UglyDolls,1946502,PG
My Favorite Year,84370,PG
Juice,104573,"R,TV-14"
Big Miracle,1430615,PG
The NeverEnding Story,88323,PG
Dracula,79073,R
Secret in Their Eyes,1741273,PG-13
"Corrina, Corrina",109484,PG
Homefront,2312718,R
Baahubali 2: The Conclusion,4849438,TV-MA
The People vs. Larry Flynt,117318,R
A Force of One,79168,PG
Another Stakeout,106292,PG-13
The Life of David Gale,289992,R
Appaloosa,800308,R
City Hall,115907,R
Six Pack,84690,PG
I Am Curious (Yellow),61834,X
The Serpent and the Rainbow,96071,R
8 Seconds,109021,PG-13
Country Strong,1555064,PG-13
Tucker: The Man and His Dream,96316,PG
Nine Lives,4383594,PG
Summer Catch,234829,"PG-13,TV-14"
Man of the House,331933,PG-13
Skin Deep,98343,R
Reign Over Me,490204,"R,TV-PG"
Broken City,1235522,"R,TV-14"
"Same Time, Next Year",78199,PG
The Hospital,67217,"TV-MA,PG-13,GP"
The Pledge,237572,R
The Principal,93780,R
Gone Fishin',119214,PG
Color of Night,109456,R
Dad,97142,PG
Young Sherlock Holmes,90357,PG-13
Betsy's Wedding,99128,R
Waitress,473308,PG-13
"I, Frankenstein",1418377,PG-13
The Four Musketeers: Milady's Revenge,73012,"PG,TV-PG"
Johnny Mnemonic,113481,R
Remember Me,1403981,PG-13
Race,3499096,PG-13
