Money,Count
5923000,1
5923000,1
5914908,1
5900712,1
5899797,1
5883891,1
5883891,1
5879555,1
5872289,2
5859917,2
5839368,1
5835846,1
5808941,1
5794184,1
5782515,1
5782515,1
5777099,1
5770254,1
5756945,1
5756945,1
5756185,1
5754249,1
5753991,1
5753991,1
5751007,1
5732587,1
5728213,1
5727130,1
5718010,2
5713700,3
5711717,2
5711695,1
5708522,1
5708522,1
5701481,1
5700619,2
5696391,1
5684789,1
5682554,1
5679569,1
5679046,2
5675599,1
5672903,1
5672031,1
5667057,1
5665101,2
5659286,1
5656388,1
5624282,1
5622787,1
5622787,1
5621971,1
5610280,1
5609624,2
5597950,1
5597950,1
5596267,1
5588800,1
5586916,2
5578519,1
5575738,1
5575738,1
5571205,1
5543117,1
5540941,1
5526675,1
5526675,1
5520368,1
5520368,1
5516936,1
5511371,1
5507396,1
5503260,2
5492155,2
5480653,1
5476902,2
5467959,1
5457664,1
5457664,1
5457212,4
5435805,2
5435805,2
5433926,1
5430822,1
5430822,1
5418216,1
5412466,1
5412466,1
5412466,1
5406742,1
5406742,1
5403721,2
5401447,1
5397539,2
5396618,1
5386242,1
5380896,2
5378228,1
5368865,1
5345083,1
5341221,1
5337795,2
5324097,1
5323109,1
5321053,1
5321053,1
5301539,1
5301085,1
5301085,1
5289828,2
5274664,1
5274664,1
5271666,1
5260161,2
5248412,1
5237081,2
5237081,2
5237081,2
5231283,1
5231283,1
5231283,1
5229643,1
5229643,1
5228617,1
5221281,1
5218973,1
5211257,2
5209555,1
5204281,1
5204281,1
5200986,1
5200986,1
5200601,1
5200000,1
5200000,1
5189892,2
5175215,1
5169438,1
5165432,1
5165432,1
5164404,1
5158848,2
5145823,1
5144717,1
5142858,1
5141166,1
5141166,1
5136913,1
5136759,1
5122757,3
5108872,1
5108872,1
5107669,1
5107669,1
5099316,1
5093707,1
5090608,1
5079219,1
5050000,1
5048693,1
5048693,1
5046700,1
5037923,1
5030479,3
5013090,1
5007898,1
4994323,2
4988181,1
4986902,2
4978353,1
4978353,1
4978353,1
4973285,1
4965950,1
4956401,1
4941117,1
4935789,2
4935501,1
4932694,1
4931888,1
4928883,1
4925288,1
4925288,1
4924990,1
4906900,1
4889971,1
4886163,1
4873825,1
4873620,1
4870903,1
4865912,1
4858869,1
4858869,1
4858869,1
4858139,1
4855897,2
4842699,1
4836637,1
4814619,1
4806423,1
4806423,1
4786084,1
4786084,1
4778439,1
4778439,1
4778376,1
4775009,1
4772880,2
4770222,1
4762310,1
4760014,1
4760014,1
4742619,2
4739201,2
4736202,1
4735452,2
4728401,1
4719121,3
4714658,1
4709246,1
4709246,1
4705631,1
4704757,1
4692108,1
4692108,1
4686937,1
4681651,1
4664756,1
4662137,1
4658401,1
4654423,1
4654288,1
4646889,1
4646889,1
4646889,1
4637920,1
4637830,1
4634077,1
4633668,1
4629770,1
4629770,1
4627375,1
4623836,1
4619014,1
4616256,2
4609953,1
4609926,2
4605682,1
4605123,1
4605123,1
4602341,1
4602341,1
4594452,1
4591629,1
4575613,1
4574756,1
4574756,1
4570757,1
4570757,1
4569802,2
4569019,1
4566406,1
4566406,1
4566406,1
4555020,1
4555020,1
4554834,2
4554416,1
4552665,1
4552665,1
4552665,1
4546244,1
4546244,1
4544601,1
4532791,1
4531320,1
4531320,1
4529892,1
4511157,1
4502584,2
4496583,1
4490524,2
4490134,1
4487734,3
4477141,1
4475395,2
4448728,1
4448728,1
4444265,1
4444265,1
4439481,1
4439481,1
4432180,1
4426444,1
4426444,1
4426444,1
4426087,1
4417667,1
4417667,1
4412297,1
4411649,1
4411649,1
4409374,1
4409374,1
4408011,1
4406030,1
4400140,1
4400140,1
4385516,1
4376819,1
4372642,1
4372642,1
4372642,1
4372130,1
4370078,1
4360000,1
4356216,1
4354451,2
4352094,1
4352094,1
4350707,2
4348890,1
4347648,1
4343300,2
4326755,2
4321805,1
4319001,1
4313829,1
4313473,1
4300000,1
4299141,1
4293018,3
4292517,1
4263112,1
4249321,1
4249321,1
4249321,1
4247466,2
4235959,1
4229775,1
4228292,1
4228292,1
4226370,1
4224065,1
4218594,1
4218594,1
4217115,1
4217115,1
4215849,1
4212828,1
4205000,1
4205000,1
4197729,1
4192590,1
4192590,1
4192440,1
4192440,1
4190884,1
4190884,1
4184990,1
4182924,3
4178714,1
4177818,1
4174269,1
4174269,1
4174269,1
4173494,1
4173494,1
4173494,1
4166918,1
4165776,1
4164283,1
4164283,1
4164283,1
4161625,1
4159246,1
4159246,1
4159246,1
4116395,1
4116086,2
4110928,1
4109095,1
4106588,1
4104962,1
4101699,1
4098613,1
4097217,2
4096030,1
4079895,1
4078741,1
4078741,1
4078741,1
4076990,1
4076990,1
4076211,1
4076211,1
4074389,2
4073582,1
4069261,1
4069261,1
4069261,1
4064179,1
4064179,1
4049960,2
4047917,1
4046144,1
4046144,1
4041588,1
4041588,1
4035192,1
4034232,1
4030793,1
4017852,1
4017852,1
4017852,1
4005941,1
4004435,2
3996577,1
3996577,1
3989705,1
3983912,1
3974827,2
3966256,1
3964077,3
3960327,1
3957934,1
3947579,1
3942254,1
3941146,1
3941146,1
3940286,2
3930501,1
3930501,1
3924527,1
3921131,3
3920884,2
3917010,1
3916303,1
3916303,1
3910519,1
3910519,1
3905613,1
3905444,1
3890717,2
3889511,1
3878993,1
3878993,1
3862498,1
3852409,1
3852271,1
3842919,1
3832334,2
3828405,1
3826568,1
3824868,1
3824868,1
3824868,1
3821523,2
3821199,1
3821199,1
3820405,1
3818836,3
3817362,1
3816527,1
3809226,1
3809226,1
3809226,1
3797016,2
3790493,1
3783329,1
3780692,1
3766879,1
3766879,1
3764286,1
3763988,1
3760697,2
3748559,2
3748295,1
3741098,1
3741098,1
3734870,1
3731829,1
3731829,1
3730409,1
3722704,2
3721911,1
3719383,1
3718087,1
3703548,1
3701325,1
3697729,1
3696522,1
3685862,1
3679893,1
3679893,1
3677209,1
3677209,1
3674841,1
3669465,1
3669465,1
3666236,1
3666236,1
3651462,1
3646994,1
3645139,2
3603615,1
3602023,1
3601974,1
3600616,1
3599068,1
3599068,1
3599068,1
3588626,1
3579902,1
3579902,1
3577902,3
3574256,1
3572758,1
3572758,1
3572632,1
3569939,1
3566637,1
3562488,3
3560469,1
3553242,2
3552140,1
3548556,1
3533711,1
3529201,1
3529201,1
3529201,1
3525863,3
3504414,1
3495241,1
3489932,2
3487767,1
3487767,1
3485383,1
3485383,1
3485383,1
3484523,1
3483953,3
3474445,3
3473958,1
3473958,1
3469202,2
3468592,2
3468572,1
3447434,2
3446974,2
3446459,2
3438804,1
3438735,1
3436124,1
3436108,2
3433516,2
3430165,1
3430165,1
3428048,1
3425983,2
3417056,1
3411885,1
3399228,1
3399228,1
3395581,1
3392080,1
3388020,1
3388020,1
3383108,1
3383108,1
3369307,1
3369307,1
3366533,3
3362512,2
3361213,1
3361213,1
3360800,1
3359465,1
3355324,1
3354552,2
3347647,1
3344431,1
3338690,1
3338249,1
3336053,1
3334927,1
3329674,1
3326168,1
3321367,1
3316272,1
3316272,1
3310544,2
3309421,1
3299382,1
3283577,2
3283371,1
3283369,1
3283369,1
3276257,1
3275585,1
3269736,1
3269546,1
3269546,1
3255426,1
3255426,1
3252136,1
3242802,1
3242342,1
3230623,2
3222439,1
3221152,1
3221152,1
3221152,1
3218709,1
3218370,1
3218370,1
3218370,1
3217176,1
3217176,1
3217176,1
3216111,1
3216111,1
3211117,3
3209398,2
3200383,1
3200241,1
3197615,1
3197615,1
3188434,1
3188434,1
3187255,1
3186719,2
3178542,1
3178542,1
3177636,1
3175469,1
3175469,1
3173282,1
3173282,1
3173282,1
3172014,2
3171593,1
3171273,1
3171273,1
3170453,2
3169719,1
3167681,1
3167681,1
3167681,1
3146831,1
3146831,1
3143514,1
3129045,1
3124440,1
3117085,1
3117085,1
3116526,1
3114953,1
3114953,1
3109904,1
3106559,1
3104545,1
3099497,1
3096815,1
3096815,1
3090078,2
3077361,1
3077361,1
3077361,1
3074441,2
3072991,1
3062530,1
3062178,1
3057388,1
3049135,1
3045434,2
3041083,1
3037173,1
3019143,1
3011195,1
3011195,1
3001877,1
3001877,1
3000000,1
3000000,1
3000000,1
2995527,1
2986932,1
2982004,1
2977807,1
2977706,1
2971661,1
2970161,1
2966268,1
2963733,2
2960492,1
2960492,1
2955917,1
2940411,1
2940411,1
2936437,1
2930687,1
2923982,1
2923982,1
2920081,1
2920081,1
2913644,1
2912945,1
2875086,1
2874474,1
2869638,1
2869638,1
2869237,1
2869237,1
2869237,1
2861135,2
2861020,1
2860785,1
2855644,2
2850135,1
2848233,1
2848165,1
2844379,1
2844379,1
2840991,1
2840991,1
2840408,1
2834000,1
2827393,1
2820490,1
2820490,1
2816518,1
2810199,1
2806881,1
2804473,1
2801508,1
2801508,1
2801508,1
2801166,1
2801166,1
2793214,1
2793214,1
2790419,1
2790419,1
2789985,1
2789985,1
2783970,1
2783970,1
2777552,1
2769804,2
2766976,1
2750741,1
2749918,1
2749918,1
2739246,1
2739246,1
2737155,1
2732684,1
2728446,1
2724695,1
2711379,1
2708087,1
2707913,1
2704951,1
2702392,2
2694234,1
2692864,1
2689799,1
2685453,1
2683519,1
2680717,1
2669366,1
2666873,1
2666873,1
2661043,2
2652246,1
2649761,1
2649761,1
2636637,1
2636637,1
2635305,1
2624761,1
2620420,2
2614006,1
2614006,1
2610686,1
2595823,2
2595644,1
2595622,1
2595216,1
2595216,1
2587072,1
2584988,1
2575811,2
2573616,1
2573616,1
2567927,2
2564278,1
2556800,1
2554476,1
2552884,1
2552884,1
2546238,1
2545459,1
2545459,1
2541368,2
2534401,2
2534372,1
2530394,1
2522787,1
2522029,3
2517600,1
2517600,1
2517405,1
2517405,1
2517405,1
2510433,1
2507324,2
2507201,1
2507201,1
2507201,1
2503392,1
2497594,2
2495706,1
2495706,1
2494480,1
2492088,1
2491460,1
2490233,1
2476775,1
2470233,2
2460977,1
2453083,1
2453083,1
2451259,1
2438233,1
2436000,1
2435325,1
2435325,1
2433850,1
2430735,1
2420917,1
2420917,1
2420917,1
2417165,1
2416734,1
2415312,1
2414269,1
2411143,1
2409225,1
2407024,1
2405285,1
2405285,1
2405285,1
2395231,1
2392589,1
2385956,1
2385009,2
2372903,1
2372903,1
2372744,1
2372744,1
2370376,1
2362019,1
2362019,1
2360561,1
2360561,1
2355293,1
2347000,1
2344256,1
2344256,1
2341309,1
2341309,1
2336172,1
2336172,1
2335352,1
2335352,1
2333684,1
2331241,2
2319801,1
2319801,1
2319801,1
2314561,1
2313509,1
2313461,1
2313116,2
2313043,1
2312949,2
2310625,1
2308390,1
2308355,1
2308355,1
2306560,1
2303417,1
2303417,1
2303097,2
2297261,1
2297096,1
2295500,1
2293625,1
2293625,1
2291255,1
2290649,1
2288093,1
2287639,1
2284034,1
2284034,1
2284034,1
2279692,1
2278264,1
2275557,1
2271941,2
2268204,1
2268204,1
2268181,1
2267230,2
2266067,1
2266067,1
2261507,1
2260946,1
2260946,1
2259680,1
2255000,1
2254124,1
2254124,1
2251795,1
2246000,1
2235587,2
2231274,1
2231274,1
2231274,1
2225517,2
2218579,1
2218579,1
2216083,1
2213927,1
2210382,1
2203403,1
2201933,1
2201428,1
2201428,1
2198984,1
2198984,1
2198044,1
2193474,1
2193474,1
2193474,1
2189047,1
2186782,1
2186782,1
2178160,1
2177678,1
2177678,1
2177678,1
2176576,1
2176304,1
2175939,1
2175939,1
2172941,1
2172941,1
2170446,1
2170446,1
2165637,1
2158775,1
2156772,1
2156772,1
2156772,1
2155385,1
2148282,2
2147228,1
2146999,1
2146999,1
2143348,2
2143348,2
2142342,1
2139516,1
2139516,1
2139516,1
2138948,2
2138742,1
2133033,1
2130190,1
2128395,1
2123135,1
2123135,1
2123135,1
2122804,1
2119994,1
2119994,1
2117036,2
2106838,1
2105078,1
2105078,1
2105078,1
2101087,1
2100538,1
2099677,1
2097362,1
2097362,1
2087569,1
2087471,1
2087225,1
2087225,1
2086101,1
2086101,1
2085617,1
2085426,2
2082980,1
2081646,2
2079569,1
2070871,1
2070871,1
2070399,1
2063688,1
2062405,1
2060847,1
2060847,1
2058098,1
2053648,1
2052466,1
2049769,1
2048740,1
2046440,1
2043889,1
2042203,1
2039644,1
2039644,1
2038916,1
2036044,1
2036044,1
2035468,1
2035468,1
2032311,1
2023808,1
2023414,1
2022771,1
2019121,1
2016851,1
2016851,1
2015406,1
2015406,1
2015406,1
2013224,2
2008649,1
2008649,1
2007774,1
2007774,1
2007100,1
2007100,1
2005840,1
2004742,1
2004742,1
2001124,1
2001124,1
2000620,1
1986433,1
1984315,1
1974745,1
1968140,2
1963756,1
1962265,1
1962265,1
1961544,1
1961054,1
1960216,1
1955933,1
1951683,1
1951683,1
1951683,1
1945689,1
1945658,1
1944150,1
1943751,1
1938783,1
1935539,1
1934497,1
1932642,1
1921221,1
1921221,1
1919653,1
1919653,1
1915792,1
1914792,4
1914090,1
1914090,1
1914090,1
1902212,1
1900771,2
1899615,1
1899615,1
1899615,1
1897948,1
1897948,1
1897948,1
1897404,1
1897363,1
1896244,1
1892130,1
1892130,1
1891936,1
1891918,1
1882074,1
1881975,1
1881975,1
1877618,1
1874460,1
1874460,1
1873620,1
1870392,1
1870392,1
1869148,1
1864636,1
1864636,1
1863506,1
1852655,1
1852655,1
1852655,1
1851761,1
1843537,1
1843537,1
1843537,1
1839623,1
1839623,1
1832541,1
1830863,1
1830008,1
1829804,1
1824678,1
1824537,1
1824537,1
1824537,1
1823154,1
1820461,1
1819912,1
1808679,1
1808004,1
1807216,1
1807216,1
1807216,1
1803412,1
1797256,1
1794086,1
1794001,1
1790061,1
1781694,1
1781694,1
1781383,1
1781383,1
1777378,1
1777378,1
1777378,1
1775133,1
1769832,1
1765540,2
1764304,1
1764304,1
1760527,1
1760527,1
1752634,1
1746050,1
1745778,1
1745778,1
1744071,1
1740156,1
1733017,1
1730824,1
1730337,1
1730337,1
1726567,1
1723872,1
1723319,1
1722490,4
1721472,1
1720450,1
1719157,1
1715955,1
1710972,1
1708873,1
1708148,2
1705609,1
1705609,1
1705139,1
1702394,1
1702394,1
1700992,1
1700992,1
1700992,1
1700681,1
1700000,1
1698759,1
1698759,1
1691706,1
1690929,1
1689723,1
1689723,1
1687000,1
1686917,1
1680358,1
1677131,1
1675706,1
1672927,1
1672306,1
1671969,1
1658594,1
1658393,1
1658393,1
1658393,1
1650198,1
1647429,1
1647429,1
1647429,1
1647416,1
1647175,1
1647175,1
1645711,1
1645164,1
1641825,1
1641825,1
1640220,1
1635907,1
1632567,1
1618250,2
1614810,1
1614784,1
1608570,1
1608570,1
1608277,1
1608277,1
1606705,1
1606705,1
1606237,1
1606237,1
1603237,1
1601612,1
1600226,1
1600226,1
1599804,1
1599804,1
1597269,1
1579440,1
1577480,1
1577480,1
1577480,1
1576702,1
1576615,1
1575000,1
1575000,1
1575000,1
1574703,1
1574703,1
1567905,1
1567905,1
1561962,1
1561698,1
1560700,1
1558836,1
1558836,1
1557710,1
1557710,1
1555203,1
1555203,1
1555203,1
1554742,1
1554742,1
1553337,1
1553337,1
1553337,1
1552730,1
1552730,1
1548120,1
1547397,1
1546229,1
1541223,1
1537125,1
1530839,1
1525532,1
1525532,1
1523090,1
1521593,1
1521593,1
1519796,1
1519796,1
1518936,2
1515578,1
1515578,1
1514114,1
1508912,1
1504286,1
1502690,2
1500000,1
1500000,1
1497222,1
1494969,1
1494399,1
1482356,1
1476356,1
1474628,1
1474577,1
1474577,1
1474471,1
1473341,1
1473341,1
1473341,1
1472747,1
1472747,1
1461635,1
1461635,1
1451857,1
1448076,1
1436751,1
1436751,1
1436391,1
1436391,1
1436308,1
1434174,1
1433319,1
1429299,1
1429299,1
1420418,1
1420355,1
1414140,1
1408575,1
1408575,1
1408491,1
1408065,1
1408065,1
1407309,1
1407309,1
1407019,1
1407019,1
1407019,1
1406538,1
1404646,1
1402962,1
1398424,1
1393501,1
1390054,1
1386088,1
1383553,1
1381091,1
1381091,1
1375623,1
1373728,1
1373196,1
1372350,1
1372350,1
1362536,1
1362536,1
1362018,1
1362018,1
1362018,1
1361805,1
1359736,1
1359736,1
1358668,1
1356159,1
1356159,1
1356159,1
1355728,1
1355728,1
1355728,1
1354652,1
1354652,1
1354652,1
1354268,1
1350248,1
1349711,1
1345015,1
1343259,1
1340718,1
1338335,1
1338335,1
1338264,1
1338198,1
1337274,1
1337274,1
1337274,1
1333379,1
1332110,1
1331651,1
1331651,1
1331363,1
1327841,1
1327841,1
1319592,1
1318449,1
1316722,1
1316722,1
1310470,1
1310200,1
1305915,1
1305915,1
1305887,1
1305187,1
1302067,1
1297260,1
1297260,1
1297260,1
1296971,1
1296971,1
1296184,1
1296184,1
1287598,1
1287568,1
1281813,1
1281813,1
1281754,1
1281754,1
1281754,1
1273261,1
1273261,1
1272517,1
1271572,1
1271572,1
1268636,1
1268443,1
1268443,1
1268443,1
1267578,1
1267239,1
1267239,1
1266341,1
1266341,1
1262091,1
1261000,1
1259616,1
1259160,1
1256852,1
1256852,1
1250798,1
1250798,1
1250000,1
1248746,1
1248746,1
1247949,1
1247949,1
1246141,1
1240663,1
1239183,1
1238905,1
1238905,1
1236848,1
1236844,1
1236844,1
1236094,1
1232210,1
1231622,1
1230933,1
1230933,1
1230933,1
1229782,1
1228153,1
1228153,1
1228153,1
1227324,1
1223200,1
1223200,1
1223034,1
1221366,1
1221366,1
1220842,1
1218730,1
1217084,1
1215923,1
1215923,1
1214198,1
1213128,1
1210580,1
1210580,1
1209846,1
1205464,1
1205464,1
1205273,1
1205257,1
1200326,1
1200326,1
1197530,1
1197530,1
1196218,1
1196218,1
1196218,1
1194961,1
1193062,1
1193062,1
1192995,1
1192995,1
1192322,1
1190416,1
1190000,1
1189315,1
1188936,1
1188936,1
1188194,1
1188194,1
1187434,1
1182273,1
1182273,1
1179002,1
1178175,1
1178175,1
1169875,1
1169875,1
1165795,1
1165795,1
1165795,1
1163450,1
1162001,1
1162001,1
1161843,1
1161843,1
1159691,1
1159691,1
1159691,1
1159072,1
1159072,1
1153690,1
1153690,1
1153690,1
1152839,1
1152839,1
1152757,1
1152757,1
1152117,1
1145923,1
1145923,1
1145404,1
1142243,1
1141018,1
1138609,1
1134837,1
1134837,1
1132112,1
1131399,1
1130270,1
1130270,1
1127463,1
1127463,1
1127463,1
1125910,1
1124838,1
1124838,1
1124838,1
1124179,2
1120476,1
1119368,1
1119368,1
1113435,1
1111790,1
1111790,1
1111273,1
1110522,1
1108882,1
1108429,1
1108429,1
1106491,1
1106475,1
1104408,1
1104408,1
1103037,1
1102525,1
1102525,1
1102525,1
1102469,1
1102469,1
1101470,1
1100788,1
1096117,1
1094668,1
1093077,1
1092277,1
1089000,1
1089000,1
1086894,1
1086181,1
1086181,1
1083975,1
1083975,1
1083975,1
1083799,1
1083395,1
1083395,1
1082784,1
1080470,1
1080192,1
1079822,1
1073198,1
1072943,1
1071255,1
1067629,1
1066555,1
1066555,1
1066555,1
1065907,1
1065907,1
1064454,1
1059966,1
1057368,1
1057368,1
1055995,1
1055995,1
1055987,1
1051907,1
1051907,1
1047553,1
1047553,1
1047553,1
1043262,1
1043262,1
1040386,1
1040386,1
1038959,1
1036818,1
1034448,1
1034448,1
1034448,1
1029591,1
1029211,1
1028679,1
1026646,1
1026288,1
1025762,1
1025228,1
1025228,1
1022282,1
1022282,1
1018545,1
1013596,1
1012804,1
1012747,1
1012747,1
1009819,1
1009700,1
1009700,1
1009620,1
1008404,1
1007822,1
1007822,1
1007583,1
1007306,1
1006575,1
1004105,1
1001437,1
1001437,1
1000348,1
1000000,1
1000000,1
994790,1
988368,1
988368,1
985341,1
985341,1
985207,1
985207,1
964920,1
964920,1
961203,1
961147,1
960387,1
960387,1
960387,1
960385,1
960073,1
960073,1
955708,1
953953,1
949451,1
946590,1
946590,1
946461,1
942209,1
942209,1
942209,1
941414,1
940173,1
940173,1
938562,1
938562,1
931280,1
931280,1
930554,1
928265,1
927495,1
927107,1
927107,1
926954,1
926954,1
923884,1
923418,1
921886,1
919671,1
918738,1
918738,1
918033,1
918033,1
915649,1
907742,1
907742,1
904399,1
904399,1
903840,1
903840,1
901649,1
901649,1
900689,1
897992,1
894410,1
894410,1
892802,1
890502,1
890502,1
887851,1
887172,1
885836,1
883887,1
882290,1
882290,1
881661,1
881661,1
881661,1
878960,1
878960,1
877862,1
876775,1
875191,1
875191,1
875018,2
873314,2
872805,1
872805,1
872805,1
871759,1
869838,1
869838,1
869352,1
869352,1
869325,1
866865,1
865028,1
862551,1
858783,1
858415,1
855810,1
854994,1
852676,1
849915,1
849915,1
849915,1
846704,1
844786,1
844786,1
843945,1
843945,1
841015,1
840830,1
838368,1
838368,1
835519,1
834525,1
831578,1
829140,1
829140,1
828874,1
826799,1
826799,1
826617,1
824344,1
824344,1
823413,2
823337,1
815530,1
814906,1
814666,1
814666,1
814666,1
813349,3
809686,1
808114,1
808114,1
807947,1
807775,1
807409,1
807409,1
807409,1
802948,1
801985,1
801985,1
801728,1
801606,1
801206,1
801206,1
800000,1
799953,1
799953,1
799953,1
799953,1
798680,1
792966,1
790519,1
790519,1
790519,1
790421,1
790128,1
789127,1
787979,1
787280,1
787280,1
785528,1
785528,1
785528,1
781016,1
779137,1
777087,1
776699,1
774780,1
774780,1
774469,1
774048,1
774048,1
772000,1
771792,1
771792,1
771792,1
770132,1
770132,1
770132,1
770132,1
770132,1
769552,1
769552,1
769272,1
768744,1
768744,1
766464,1
766464,1
765796,1
764724,1
763847,1
763847,1
763740,1
763740,1
763688,1
763578,1
761982,1
759393,1
755977,1
755231,1
754301,1
754301,1
751345,1
750212,1
748453,1
747013,1
745327,1
744165,1
744046,1
744046,1
744046,1
741221,1
741221,1
741221,1
740048,1
739623,1
739104,1
739104,1
739055,1
737548,1
732793,1
732793,1
731925,1
727639,1
727594,1
727594,1
727594,1
725131,1
724885,1
722182,1
722182,1
719556,1
719323,1
718490,1
717772,1
717376,1
713239,1
712446,1
712418,1
712418,1
712095,1
709415,1
706546,1
706546,1
706546,1
705854,1
704968,1
703873,2
701278,1
700000,1
699397,1
699397,1
699397,1
698249,1
696253,1
696253,1
695164,1
694782,1
694782,1
694497,1
690966,1
686704,1
686704,1
685780,1
684351,1
681632,1
681632,1
680113,1
676631,1
676631,1
676631,1
673523,1
673523,1
672683,2
670727,1
669276,1
666045,1
666045,1
666045,1
665450,1
663114,1
663114,1
663114,1
662341,1
662341,1
661586,1
661586,1
661586,1
661465,1
660763,1
660763,1
659810,1
659810,1
659483,1
657446,1
657446,1
655968,1
655927,1
655927,1
655802,1
650675,1
645418,1
645418,1
645418,1
644740,1
644740,1
644740,1
640013,1
640013,1
638645,1
638521,1
638521,1
637327,1
636399,1
635620,1
632617,1
632617,1
632310,1
632310,1
629107,1
628050,1
628050,1
628050,1
626318,1
624525,1
623983,1
623983,1
623112,1
622503,1
621738,1
621592,1
621392,1
621392,1
621392,1
618178,1
618178,1
614138,1
614138,1
612192,1
611703,1
610402,1
609939,1
607844,1
604624,1
602302,1
601451,1
599523,1
596933,1
596591,1
595018,1
589244,1
588621,1
584054,1
583844,1
583844,1
583844,1
583800,1
583800,1
583664,1
583664,1
581055,1
580346,1
579986,1
578820,1
578820,1
578820,1
578241,1
578241,1
573953,1
570708,1
566897,1
565727,1
564632,1
563711,1
563358,1
563130,1
563130,1
562711,1
562187,1
562187,1
554434,1
551820,1
550782,1
550782,1
550782,1
550418,1
549495,1
549495,1
549495,1
546904,1
546904,1
546904,1
546106,1
544890,1
544890,1
543091,1
542985,1
542420,1
542420,1
541636,1
541626,1
540833,1
540833,1
540000,1
538534,1
537667,1
536848,1
536508,1
536508,1
534816,1
534816,1
532878,1
532878,1
532878,1
527034,1
527034,1
526805,1
526805,1
525955,1
525955,1
525955,1
522766,1
519596,1
519487,1
519487,1
519487,1
518918,1
518918,1
518342,1
518342,1
517262,1
517262,1
517262,1
516517,1
516517,1
516431,1
516431,1
515065,1
512451,1
512245,1
510967,1
510957,1
505675,1
505335,1
505335,1
502313,1
500896,1
494150,1
494150,1
459234,1
424798,1
424798,1
424798,1
400881,1
400747,1
400747,1
384793,1
384793,1
384793,1
378034,1
378034,1
367098,1
367098,1
357549,1
337150,1
332597,1
332597,1
327205,1
320610,1
318885,1
318885,1
318885,1
315695,1
306533,1
306533,1
306533,1
276418,1
275171,1
271101,1
228178,1
228178,1
198220,1
198220,1
198220,1
196609,1
196046,1
195088,1
190437,2
180180,1
159822,1
159822,1
135342,1
133929,1
129000,1
128471,1
128471,1
123276,1
123276,1
121107,1
119664,1
119664,1
119664,1
115879,1
115879,1
115879,1
114156,1
114156,1
110635,2
110315,2
109057,1
109057,1
103739,1
99049,1
99049,1
96778,1
96778,1
93292,1
85348,1
85348,1
76729,1
74282,3
70287,1
70287,1
70287,1
65560,1
65379,1
65379,1
65379,1
62567,1
57175,2
55618,1
55618,1
54545,2
53940,1
53940,1
53940,1
51357,1
51124,3
50869,1
50869,1
48041,1
43024,1
42805,1
41131,1
40622,2
39192,1
34198,1
34050,1
30846,1
30846,1
30103,1
23557,1
21675,1
21675,1
21675,1
21619,1
20311,1
19773,1
18698,1
18523,1
18177,1
17023,1
16544,1
16544,1
16533,1
13870,1
13870,1
12498,1
12498,1
12156,1
11746,1
11746,1
11255,1
11255,1
10000,1
9588,1
9536,1
8869,1
8538,1
8286,1
8286,1
8190,1
7693,1
7124,1
6736,1
6292,1
6292,1
6014,1
5073,1
5073,1
4631,1
4631,1
4631,1
4550,1
4550,1
4534,1
4139,1
3700,1
3700,1
3188,1
3179,1
3124,1
3041,1
3041,1
3041,1
2942,1
2942,1
2942,1
2735,1
2695,1
2001,1
1602,1
1501,1
980,1
955,1
746,1
623,1
528,1
528,1
95,1
